panel	arm	metabolite_id	eligible_pairs	point_C	interval_C
broader_chemistry	uniform_pfba	core_005	7	0.5	0.5
broader_chemistry	uniform_pfba	core_006	45	0.5	0.5
broader_chemistry	uniform_pfba	core_007	27	0.5	0.5
broader_chemistry	uniform_pfba	core_011	34	0.5	0.5
broader_chemistry	uniform_pfba	core_012	29	0.5	0.5
broader_chemistry	uniform_pfba	core_013	34	0.5	0.5
broader_chemistry	uniform_pfba	core_014	38	0.5	0.5
broader_chemistry	uniform_pfba	core_015	20	0.5	0.5
broader_chemistry	uniform_pfba	core_016	50	0.5	0.5
broader_chemistry	uniform_pfba	core_017	18	0.5	0.5
broader_chemistry	uniform_pfba	core_018	54	0.5	0.5
broader_chemistry	uniform_pfba	core_019	26	0.5	0.5
broader_chemistry	uniform_pfba	core_021	11	0.5	0.5
broader_chemistry	uniform_pfba	core_022	38	0.5	0.5
broader_chemistry	uniform_pfba	core_023	23	0.5	0.5
broader_chemistry	uniform_pfba	core_024	53	0.5	0.5
broader_chemistry	uniform_pfba	core_026	47	0.5	0.5
broader_chemistry	uniform_pfba	core_027	49	0.5	0.5
broader_chemistry	uniform_pfba	core_028	49	0.5	0.5
broader_chemistry	uniform_pfba	core_029	26	0.5	0.5
broader_chemistry	uniform_pfba	core_030	45	0.5	0.5
broader_chemistry	uniform_pfba	core_032	50	0.5	0.5
broader_chemistry	uniform_pfba	core_034	30	0.5	0.5
broader_chemistry	uniform_pfba	core_035	50	0.5	0.5
broader_chemistry	uniform_pfba	core_037	24	0.5	0.5
broader_chemistry	uniform_pfba	core_038	39	0.5	0.5
broader_chemistry	uniform_pfba	core_039	50	0.5	0.5
broader_chemistry	uniform_pfba	core_040	6	0.5	0.5
broader_chemistry	uniform_pfba	core_041	48	0.5	0.5
broader_chemistry	uniform_pfba	core_042	38	0.5	0.5
broader_chemistry	uniform_pfba	core_043	12	0.5	0.5
broader_chemistry	uniform_pfba	core_044	46	0.5	0.5
broader_chemistry	uniform_pfba	core_045	43	0.5	0.5
broader_chemistry	uniform_pfba	core_048	32	0.5	0.5
broader_chemistry	uniform_pfba	core_049	41	0.5	0.5
broader_chemistry	uniform_pfba	core_050	53	0.5	0.5
broader_chemistry	uniform_pfba	core_051	46	0.5	0.5
broader_chemistry	uniform_pfba	core_052	45	0.5	0.5
broader_chemistry	uniform_pfba	core_053	45	0.5	0.5
broader_chemistry	uniform_pfba	core_054	13	0.5	0.5
broader_chemistry	uniform_pfba	core_056	44	0.5	0.5
broader_chemistry	uniform_pfba	core_057	12	0.5	0.5
broader_chemistry	uniform_pfba	core_058	19	0.5	0.5
broader_chemistry	uniform_pfba	core_060	20	0.5	0.5
broader_chemistry	uniform_pfba	core_062	50	0.5	0.5
broader_chemistry	uniform_pfba	core_063	52	0.5	0.5
broader_chemistry	uniform_pfba	core_064	37	0.5	0.5
broader_chemistry	uniform_pfba	core_065	39	0.5	0.5
broader_chemistry	uniform_pfba	core_066	34	0.5	0.5
broader_chemistry	uniform_pfba	core_067	40	0.5	0.5
broader_chemistry	uniform_pfba	core_069	44	0.5	0.5
broader_chemistry	uniform_pfba	core_070	51	0.5	0.5
broader_chemistry	uniform_pfba	core_071	33	0.5	0.5
broader_chemistry	uniform_pfba	core_072	44	0.5	0.5
broader_chemistry	uniform_pfba	core_073	49	0.5	0.5
broader_chemistry	uniform_pfba	core_074	45	0.5	0.5
broader_chemistry	uniform_pfba	core_075	49	0.5	0.5
broader_chemistry	uniform_pfba	core_076	40	0.5	0.5
broader_chemistry	uniform_pfba	core_077	40	0.5	0.5
broader_chemistry	uniform_pfba	core_078	49	0.5	0.5
broader_chemistry	uniform_pfba	core_080	51	0.5	0.5
broader_chemistry	uniform_pfba	core_081	50	0.5	0.5
broader_chemistry	uniform_pfba	core_083	23	0.5	0.5
broader_chemistry	uniform_pfba	core_084	35	0.5	0.5
broader_chemistry	uniform_pfba	core_085	44	0.5	0.5
broader_chemistry	uniform_pfba	core_086	37	0.5	0.5
broader_chemistry	uniform_pfba	core_088	36	0.5	0.5
broader_chemistry	uniform_pfba	core_090	27	0.5	0.5
broader_chemistry	uniform_pfba	core_091	41	0.5	0.5
broader_chemistry	uniform_pfba	core_092	53	0.5	0.5
broader_chemistry	uniform_pfba	core_093	38	0.5	0.5
broader_chemistry	uniform_pfba	core_094	45	0.5	0.5
broader_chemistry	uniform_pfba	core_095	48	0.5	0.5
broader_chemistry	uniform_pfba	core_096	47	0.5	0.5
broader_chemistry	uniform_pfba	core_097	31	0.5	0.5
broader_chemistry	uniform_pfba	core_098	48	0.5	0.5
broader_chemistry	uniform_pfba	core_099	37	0.5	0.5
broader_chemistry	uniform_pfba	core_102	49	0.5	0.5
broader_chemistry	uniform_pfba	core_103	52	0.5	0.5
broader_chemistry	uniform_pfba	core_104	50	0.5	0.5
broader_chemistry	uniform_pfba	core_107	18	0.5	0.5
broader_chemistry	uniform_pfba	core_108	34	0.5	0.5
broader_chemistry	uniform_pfba	core_110	46	0.5	0.5
broader_chemistry	uniform_pfba	core_111	54	0.5	0.5
broader_chemistry	uniform_pfba	core_112	44	0.5	0.5
broader_chemistry	uniform_pfba	core_113	52	0.5	0.5
broader_chemistry	uniform_pfba	core_114	44	0.5	0.5
broader_chemistry	uniform_pfba	core_115	47	0.5	0.5
broader_chemistry	uniform_pfba	core_116	14	0.5	0.5
broader_chemistry	uniform_pfba	core_117	37	0.5	0.5
